	train_id	stop_pa	t_northbound	timestamp	temp	precipiation	visability	windspeed	humidity	cloudcover	is_bullet	is_limited	tweet_id	is_delay	del_min	del_med	del_maj	del_cat	is_backlog	is_canceled	is_passing	is_accident	is_medical	is_mechanical	is_customer	is_event	d_monday	d_tuesday	d_wednesday	d_thursday	d_friday	d_saturday	d_sunday
4073	257.0	1.0	1.0	2015-07-22 15:11:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4074	159.0	1.0	1.0	2015-07-22 15:38:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4075	261.0	1.0	1.0	2015-07-22 16:16:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4076	263.0	1.0	1.0	2015-07-22 16:24:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4077	365.0	1.0	1.0	2015-07-22 16:43:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4078	267.0	1.0	1.0	2015-07-22 16:54:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4079	269.0	1.0	1.0	2015-07-22 17:16:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4080	371.0	1.0	1.0	2015-07-22 17:06:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4081	273.0	1.0	1.0	2015-07-22 17:26:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4082	375.0	1.0	1.0	2015-07-22 17:44:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4083	277.0	1.0	1.0	2015-07-22 17:54:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4084	279.0	1.0	1.0	2015-07-22 18:16:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4085	381.0	1.0	1.0	2015-07-22 18:06:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4086	283.0	1.0	1.0	2015-07-22 18:24:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4087	385.0	1.0	1.0	2015-07-22 18:43:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4088	287.0	1.0	1.0	2015-07-22 18:54:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4089	289.0	1.0	1.0	2015-07-22 19:10:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4090	191.0	1.0	1.0	2015-07-22 19:21:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4091	193.0	1.0	1.0	2015-07-22 20:01:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4092	195.0	1.0	1.0	2015-07-22 21:01:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4093	197.0	1.0	1.0	2015-07-22 22:01:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4094	199.0	1.0	1.0	2015-07-22 23:01:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4095	102.0	1.0	0.0	2015-07-23 05:53:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4096	104.0	1.0	0.0	2015-07-23 06:23:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4097	206.0	1.0	0.0	2015-07-23 06:59:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4098	208.0	1.0	0.0	2015-07-23 07:20:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4099	210.0	1.0	0.0	2015-07-23 07:28:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4100	312.0	1.0	0.0	2015-07-23 07:38:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4101	314.0	1.0	0.0	2015-07-23 07:53:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4102	216.0	1.0	0.0	2015-07-23 08:05:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4103	218.0	1.0	0.0	2015-07-23 08:20:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4104	220.0	1.0	0.0	2015-07-23 08:28:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4105	322.0	1.0	0.0	2015-07-23 08:38:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4106	324.0	1.0	0.0	2015-07-23 08:53:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4107	226.0	1.0	0.0	2015-07-23 09:05:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4108	228.0	1.0	0.0	2015-07-23 09:20:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4109	230.0	1.0	0.0	2015-07-23 09:28:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4110	332.0	1.0	0.0	2015-07-23 09:38:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4111	134.0	1.0	0.0	2015-07-23 10:05:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4112	236.0	1.0	0.0	2015-07-23 10:27:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4113	138.0	1.0	0.0	2015-07-23 11:05:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4114	142.0	1.0	0.0	2015-07-23 12:05:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4115	146.0	1.0	0.0	2015-07-23 13:05:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4116	150.0	1.0	0.0	2015-07-23 14:05:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4117	152.0	1.0	0.0	2015-07-23 15:05:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4118	254.0	1.0	0.0	2015-07-23 15:27:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4119	156.0	1.0	0.0	2015-07-23 16:05:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4120	258.0	1.0	0.0	2015-07-23 16:27:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4121	360.0	1.0	0.0	2015-07-23 16:46:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4122	262.0	1.0	0.0	2015-07-23 17:03:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4123	264.0	0.0	0.0	2015-07-23 17:10:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4124	366.0	1.0	0.0	2015-07-23 17:14:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4125	268.0	1.0	0.0	2015-07-23 17:40:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4126	370.0	1.0	0.0	2015-07-23 17:51:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4127	272.0	1.0	0.0	2015-07-23 18:04:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4128	274.0	0.0	0.0	2015-07-23 18:10:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4129	376.0	1.0	0.0	2015-07-23 18:14:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4130	278.0	1.0	0.0	2015-07-23 18:40:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4131	380.0	1.0	0.0	2015-07-23 18:51:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4132	282.0	1.0	0.0	2015-07-23 19:04:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4133	284.0	0.0	0.0	2015-07-23 19:10:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4134	386.0	1.0	0.0	2015-07-23 19:14:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4135	288.0	1.0	0.0	2015-07-23 19:40:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4136	190.0	1.0	0.0	2015-07-23 20:28:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4137	192.0	1.0	0.0	2015-07-23 21:38:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4138	194.0	1.0	0.0	2015-07-23 22:38:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4139	196.0	1.0	0.0	2015-07-23 23:38:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4140	101.0	1.0	1.0	2015-07-23 05:01:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4141	103.0	1.0	1.0	2015-07-23 05:36:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4142	305.0	1.0	1.0	2015-07-23 06:05:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4143	207.0	1.0	1.0	2015-07-23 06:36:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4144	309.0	1.0	1.0	2015-07-23 06:23:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4145	211.0	0.0	1.0	2015-07-23 06:40:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4146	313.0	1.0	1.0	2015-07-23 07:05:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4147	215.0	1.0	1.0	2015-07-23 07:16:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4148	217.0	1.0	1.0	2015-07-23 07:36:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4149	319.0	1.0	1.0	2015-07-23 07:23:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4150	221.0	0.0	1.0	2015-07-23 07:40:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4151	323.0	1.0	1.0	2015-07-23 08:05:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4152	225.0	1.0	1.0	2015-07-23 08:16:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4153	227.0	1.0	1.0	2015-07-23 08:36:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4154	329.0	1.0	1.0	2015-07-23 08:25:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4155	231.0	0.0	1.0	2015-07-23 08:50:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4156	233.0	1.0	1.0	2015-07-23 09:14:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4157	135.0	1.0	1.0	2015-07-23 09:46:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4158	237.0	1.0	1.0	2015-07-23 10:21:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4159	139.0	1.0	1.0	2015-07-23 10:46:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4160	143.0	1.0	1.0	2015-07-23 11:41:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4161	147.0	1.0	1.0	2015-07-23 12:41:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4162	151.0	1.0	1.0	2015-07-23 13:41:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4163	155.0	1.0	1.0	2015-07-23 14:46:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4164	257.0	1.0	1.0	2015-07-23 15:11:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4165	159.0	1.0	1.0	2015-07-23 15:38:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4166	261.0	1.0	1.0	2015-07-23 16:16:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4167	263.0	1.0	1.0	2015-07-23 16:24:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4168	365.0	1.0	1.0	2015-07-23 16:43:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4169	267.0	1.0	1.0	2015-07-23 16:54:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4170	269.0	1.0	1.0	2015-07-23 17:16:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4171	371.0	1.0	1.0	2015-07-23 17:06:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4172	273.0	1.0	1.0	2015-07-23 17:26:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4173	375.0	1.0	1.0	2015-07-23 17:44:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4174	277.0	1.0	1.0	2015-07-23 17:54:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4175	279.0	1.0	1.0	2015-07-23 18:16:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4176	381.0	1.0	1.0	2015-07-23 18:06:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4177	283.0	1.0	1.0	2015-07-23 18:24:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4178	385.0	1.0	1.0	2015-07-23 18:43:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4179	287.0	1.0	1.0	2015-07-23 18:54:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4180	289.0	1.0	1.0	2015-07-23 19:10:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4181	191.0	1.0	1.0	2015-07-23 19:21:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4182	193.0	1.0	1.0	2015-07-23 20:01:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4183	195.0	1.0	1.0	2015-07-23 21:01:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4184	197.0	1.0	1.0	2015-07-23 22:01:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4185	199.0	1.0	1.0	2015-07-23 23:01:00	64.6570833333	0.0	10.0	8.02333333333	0.676666666667	0.179545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4186	102.0	1.0	0.0	2015-07-24 05:53:00	66.1883333333	0.0	9.955	8.77625	0.635	0.06125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4187	104.0	1.0	0.0	2015-07-24 06:23:00	66.1883333333	0.0	9.955	8.77625	0.635	0.06125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4188	206.0	1.0	0.0	2015-07-24 06:59:00	66.1883333333	0.0	9.955	8.77625	0.635	0.06125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4189	208.0	1.0	0.0	2015-07-24 07:20:00	66.1883333333	0.0	9.955	8.77625	0.635	0.06125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4190	210.0	1.0	0.0	2015-07-24 07:28:00	66.1883333333	0.0	9.955	8.77625	0.635	0.06125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4191	312.0	1.0	0.0	2015-07-24 07:38:00	66.1883333333	0.0	9.955	8.77625	0.635	0.06125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4192	314.0	1.0	0.0	2015-07-24 07:53:00	66.1883333333	0.0	9.955	8.77625	0.635	0.06125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4193	216.0	1.0	0.0	2015-07-24 08:05:00	66.1883333333	0.0	9.955	8.77625	0.635	0.06125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4194	218.0	1.0	0.0	2015-07-24 08:20:00	66.1883333333	0.0	9.955	8.77625	0.635	0.06125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4195	220.0	1.0	0.0	2015-07-24 08:28:00	66.1883333333	0.0	9.955	8.77625	0.635	0.06125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4196	322.0	1.0	0.0	2015-07-24 08:38:00	66.1883333333	0.0	9.955	8.77625	0.635	0.06125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4197	324.0	1.0	0.0	2015-07-24 08:53:00	66.1883333333	0.0	9.955	8.77625	0.635	0.06125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4198	226.0	1.0	0.0	2015-07-24 09:05:00	66.1883333333	0.0	9.955	8.77625	0.635	0.06125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
