	text_x	day_of_week	day_of_month	month	time_of_day	topic_train	t_bullet	t_limited	t_northbound	timestamp	train_id_x	tweet_id	uid	is_delay	delay_minor	delay_med	delay_major	delay_catastrophic	is_backlog	is_canceled	is_passing	is_accident	is_medical	is_mechanical	is_customer	is_event	id	temp	precipiation	visability	windspeed	humidity	cloudcover
213	#SB274 is out of San Carlos now, into RWC. #Caltrain	2	14	10	error	'274'	0	1	0	2015-10-14 01:48:33	274	654111516560527360	151654408552912547840	1	1	0	0	0	0	0	0	0	0	0	0	0	654111516560527360	69.9908333333	0.0	9.98333333333	5.38272727273	0.67	0.110416666667
214	"263 -50” into 22nd (will be SB278)
262  --47” en route to SJ
366 -45” SUN
264 -60” HIL
365 -56” BAY (will be SB380)
#Caltrain"	2	14	10	error	'278', '380'	0	1	0	2015-10-14 01:17:28	278	654103695093686276	274654118034093662210	1	0	0	0	0	0	0	0	0	0	0	0	0	654103695093686276	69.9908333333	0.0	9.98333333333	5.38272727273	0.67	0.110416666667
215	"263 -50” into 22nd (will be SB278)
262  --47” en route to SJ
366 -45” SUN
264 -60” HIL
365 -56” BAY (will be SB380)
#Caltrain"	2	14	10	error	'278', '380'	0	1	0	2015-10-14 01:17:28	278	654103695093686276	274654118034093662210	1	0	0	0	0	0	0	0	0	0	0	0	0	654103695093686276	69.9908333333	0.0	9.98333333333	5.38272727273	0.67	0.110416666667
216	"263 -50” into 22nd (will be SB278)
262  --47” en route to SJ
366 -45” SUN
264 -60” HIL
365 -56” BAY (will be SB380)
#Caltrain"	2	14	10	error	'278', '380'	1	0	0	2015-10-14 01:17:28	380	654103695093686276	274654111516560527360	1	0	0	0	0	0	0	0	0	0	0	0	0	654103695093686276	69.9908333333	0.0	9.98333333333	5.38272727273	0.67	0.110416666667
217	"263 -50” into 22nd (will be SB278)
262  --47” en route to SJ
366 -45” SUN
264 -60” HIL
365 -56” BAY (will be SB380)
#Caltrain"	2	14	10	error	'278', '380'	1	0	0	2015-10-14 01:17:28	380	654103695093686276	274654111516560527360	1	0	0	0	0	0	0	0	0	0	0	0	0	654103695093686276	69.9908333333	0.0	9.98333333333	5.38272727273	0.67	0.110416666667
218	Looks like 262 will turn to NB385 &amp; 366 will become NB287. No combo or cancels. #Caltrain	2	14	10	error	'385', '287'	1	0	1	2015-10-14 00:54:45	385	654097977678557184	278654103695093686276	1	0	0	0	1	0	0	0	0	0	0	0	0	654097977678557184	69.9908333333	0.0	9.98333333333	5.38272727273	0.67	0.110416666667
219	Looks like 262 will turn to NB385 &amp; 366 will become NB287. No combo or cancels. #Caltrain	2	14	10	error	'385', '287'	1	0	1	2015-10-14 00:54:45	385	654097977678557184	278654103695093686276	1	0	0	0	1	0	0	0	0	0	0	0	0	654097977678557184	69.9908333333	0.0	9.98333333333	5.38272727273	0.67	0.110416666667
220	Looks like 262 will turn to NB385 &amp; 366 will become NB287. No combo or cancels. #Caltrain	2	14	10	error	'385', '287'	0	1	1	2015-10-14 00:54:45	287	654097977678557184	262654103695093686276	1	0	0	0	1	0	0	0	0	0	0	0	0	654097977678557184	69.9908333333	0.0	9.98333333333	5.38272727273	0.67	0.110416666667
221	Looks like 262 will turn to NB385 &amp; 366 will become NB287. No combo or cancels. #Caltrain	2	14	10	error	'385', '287'	0	1	1	2015-10-14 00:54:45	287	654097977678557184	262654103695093686276	1	0	0	0	1	0	0	0	0	0	0	0	0	654097977678557184	69.9908333333	0.0	9.98333333333	5.38272727273	0.67	0.110416666667
222	#SB274 (Only #Gilroy train) will be next out of San Francisco. 72 &amp; 70 have already departed. #Caltrain	2	14	10	error	'274'	0	1	0	2015-10-14 00:22:21	274	654089827072081920	366654103695093686276	1	0	0	0	1	0	0	0	0	0	0	0	0	654089827072081920	69.9908333333	0.0	9.98333333333	5.38272727273	0.67	0.110416666667
223	#SB268 is cancelled, passengers will be accommodated by 274 departing on 274 regular schedule. #Caltrain	1	13	10	error	'268'	0	1	0	2015-10-13 23:57:14	268	654083503429017600	264654103695093686276	1	0	0	0	1	0	0	0	0	0	0	0	0	654083503429017600	72.5875	0.0	10.0	4.71571428571	0.608333333333	0.0508333333333
224	#NB261 was just involved in a pedestrian incident at San Mateo Station. Expect delays. #Caltrain	1	13	10	error	'261'	0	1	1	2015-10-13 23:43:53	261	654080145825796097	380654103695093686276	1	0	0	0	1	0	0	0	0	0	0	0	0	654080145825796097	72.5875	0.0	10.0	4.71571428571	0.608333333333	0.0508333333333
225	#SB254 departed SBR -10 mins late due to single tracking at 22nd. #Caltrain	1	13	10	error	'254', ''	0	1	0	2015-10-13 22:04:40	254	654055177708695553	385654097977678557184	0	0	0	0	0	0	1	0	0	0	0	0	0	654055177708695553	72.5875	0.0	10.0	4.71571428571	0.608333333333	0.0508333333333
226	#SB134 13 mins late out of MV. #Caltrain	1	13	10	rush_evening	'134'	0	0	0	2015-10-13 17:41:24	134	653988922138095616	287654097977678557184	0	0	0	0	0	0	1	0	0	0	0	0	0	653988922138095616	72.5875	0.0	10.0	4.71571428571	0.608333333333	0.0508333333333
227	226 coupled to 324. #SB324 terminated.  226 combining stops with 324.  On the move south. #Caltrain	0	12	10	rush_evening	'324'	1	0	0	2015-10-12 16:26:47	324	653607755639451648	274654089827072081920	0	0	0	0	0	0	0	0	0	0	0	0	0	653607755639451648	68.48	0.000291666666667	9.98291666667	3.88565217391	0.720416666667	0.01
228	#SB324 and #SB226 are connected and preparing to move. #Caltrain	0	12	10	rush_evening	'324', '226'	1	0	0	2015-10-12 16:10:11	324	653603579136118784	268654083503429017600	1	0	0	0	0	0	1	0	0	0	0	0	0	653603579136118784	68.48	0.000291666666667	9.98291666667	3.88565217391	0.720416666667	0.01
229	#SB324 and #SB226 are connected and preparing to move. #Caltrain	0	12	10	rush_evening	'324', '226'	1	0	0	2015-10-12 16:10:11	324	653603579136118784	268654083503429017600	1	0	0	0	0	0	1	0	0	0	0	0	0	653603579136118784	68.48	0.000291666666667	9.98291666667	3.88565217391	0.720416666667	0.01
230	#SB324 and #SB226 are connected and preparing to move. #Caltrain	0	12	10	rush_evening	'324', '226'	0	1	0	2015-10-12 16:10:11	226	653603579136118784	261654080145825796097	1	0	0	0	0	0	0	0	1	0	0	0	0	653603579136118784	68.48	0.000291666666667	9.98291666667	3.88565217391	0.720416666667	0.01
231	#SB324 and #SB226 are connected and preparing to move. #Caltrain	0	12	10	rush_evening	'324', '226'	0	1	0	2015-10-12 16:10:11	226	653603579136118784	261654080145825796097	1	0	0	0	0	0	0	0	1	0	0	0	0	653603579136118784	68.48	0.000291666666667	9.98291666667	3.88565217391	0.720416666667	0.01
232	#SB324 will couple with 226. 228 will pass. #Caltrain	0	12	10	workday	'324'	1	0	0	2015-10-12 15:59:24	324	653600865522094082	254654055177708695553	1	1	0	0	0	0	0	0	0	0	0	0	0	653600865522094082	68.48	0.000291666666667	9.98291666667	3.88565217391	0.720416666667	0.01
233	#SB324 is stalled. We are working to troubleshoot the issue. May Cause delays. #Caltrain	0	12	10	workday	'324'	1	0	0	2015-10-12 15:55:28	324	653599875326603264	134653988922138095616	1	0	1	0	0	0	0	0	0	0	0	0	0	653599875326603264	68.48	0.000291666666667	9.98291666667	3.88565217391	0.720416666667	0.01
234	#NB423 has been cancelled due to the incident in Santa Clara.  All other trains are operating on time.	5	10	10	rush_evening	'423'	0	0	1	2015-10-10 16:37:18	423	652885627390656512	324653607755639451648	1	0	0	0	0	0	1	0	0	0	0	0	0	652885627390656512	65.6458333333	0.0	7.65916666667	6.7125	0.81875	0.123333333333
235	There are three tracks through the Santa Clara Station.  Two have been cleared for operations at restricted speeds. #NB423	5	10	10	rush_evening	'423'	0	0	1	2015-10-10 16:06:44	423	652877934517063680	324653603579136118784	0	0	0	0	0	0	0	0	0	0	0	0	0	652877934517063680	65.6458333333	0.0	7.65916666667	6.7125	0.81875	0.123333333333
236	Passengers on #NB423 will board #NB425 on the Southbound platform.	5	10	10	workday	'423', '425'	0	0	1	2015-10-10 15:46:07	423	652872745819111424	226653603579136118784	0	0	0	0	0	0	0	0	0	0	0	0	0	652872745819111424	65.6458333333	0.0	7.65916666667	6.7125	0.81875	0.123333333333
237	Passengers on #NB423 will board #NB425 on the Southbound platform.	5	10	10	workday	'423', '425'	0	0	1	2015-10-10 15:46:07	423	652872745819111424	226653603579136118784	0	0	0	0	0	0	0	0	0	0	0	0	0	652872745819111424	65.6458333333	0.0	7.65916666667	6.7125	0.81875	0.123333333333
238	Passengers on #NB423 will board #NB425 on the Southbound platform.	5	10	10	workday	'423', '425'	0	0	1	2015-10-10 15:46:07	425	652872745819111424	324653600865522094082	0	0	0	0	0	0	0	0	0	0	0	0	0	652872745819111424	65.6458333333	0.0	7.65916666667	6.7125	0.81875	0.123333333333
239	Passengers on #NB423 will board #NB425 on the Southbound platform.	5	10	10	workday	'423', '425'	0	0	1	2015-10-10 15:46:07	425	652872745819111424	324653600865522094082	0	0	0	0	0	0	0	0	0	0	0	0	0	652872745819111424	65.6458333333	0.0	7.65916666667	6.7125	0.81875	0.123333333333
240	Caltrain #NB423 is stopped due to an emergency incident at the Santa Clara Station.	5	10	10	workday	'423'	0	0	1	2015-10-10 15:19:10	423	652865965898657792	324653599875326603264	1	0	0	0	0	0	0	0	0	0	1	0	0	652865965898657792	65.6458333333	0.0	7.65916666667	6.7125	0.81875	0.123333333333
241	#SB254 is 10 mins late out of RWC due to single tracking. #Caltrain	4	9	10	error	'254'	0	1	0	2015-10-09 22:35:11	254	652613306692210688	423652885627390656512	1	0	0	0	0	0	1	0	0	0	0	0	0	652613306692210688	68.45125	0.0	10.0	6.38333333333	0.640416666667	0.03875
242	#SB138 -11 mins late into Palo Alto due to door issue at SF. #Caltrain	4	9	10	rush_evening	'138'	0	0	0	2015-10-09 18:26:56	138	652550831330344961	423652877934517063680	0	0	0	0	0	0	0	0	0	0	0	0	0	652550831330344961	68.45125	0.0	10.0	6.38333333333	0.640416666667	0.03875
243	#SB138 had door issue at SF.  Departed SF -7 mins late. #Caltrain	4	9	10	rush_evening	'138'	0	0	0	2015-10-09 17:25:29	138	652535366927290368	423652872745819111424	0	0	0	0	0	0	0	0	0	0	0	0	0	652535366927290368	68.45125	0.0	10.0	6.38333333333	0.640416666667	0.03875
244	#SB156 Currently -12 mins late after getting past switch issue. En route to Gilroy. #Caltrain	4	9	10	error	'156'	0	0	0	2015-10-09 00:05:19	156	652273598980222976	425652872745819111424	0	0	0	0	0	0	0	0	0	0	0	0	0	652273598980222976	68.45125	0.0	10.0	6.38333333333	0.640416666667	0.03875
245	#SB156 will incur a delay to Capitol due to switch malfunction, manual switching. #Caltrain	3	8	10	error	'156'	0	0	0	2015-10-08 23:59:19	156	652272089278230528	423652865965898657792	1	0	0	0	0	0	0	0	1	0	0	0	0	652272089278230528	68.7608333333	0.0	10.0	6.23458333333	0.679166666667	0.0516666666667
246	#SB152 is -10 mins late @ LAW due to heavy ridership. #Caltrain	3	8	10	error	'152'	0	0	0	2015-10-08 22:36:17	152	652251191867478017	254652613306692210688	1	1	0	0	0	0	0	0	0	0	0	0	0	652251191867478017	68.7608333333	0.0	10.0	6.23458333333	0.679166666667	0.0516666666667
247	#NB135 thru 155 will board on the southbound platforms at SMT and BUR due to SMT Bridge project.  #Caltrain	3	8	10	rush_evening	'135'	0	0	1	2015-10-08 16:45:33	135	652162926875246593	138652550831330344961	1	0	1	0	0	0	0	0	0	0	0	0	0	652162926875246593	68.7608333333	0.0	10.0	6.23458333333	0.679166666667	0.0516666666667
248	BART will hold for #NB199 passengers at Millbrae.	3	8	10	rush_morning	'199'	0	0	1	2015-10-08 07:02:01	199	652016077006737408	138652535366927290368	1	1	0	0	0	0	0	0	0	0	1	0	0	652016077006737408	68.7608333333	0.0	10.0	6.23458333333	0.679166666667	0.0516666666667
249	"#NB197 dropping pax at Burlingame
No. 196 -50” MILLBRAE.  Will proceed SBD after 199
Bart will hold last train for No. 199 PAX"	3	8	10	error	'197', ''	0	0	1	2015-10-08 06:58:03	197	652015079878078464	156652273598980222976	1	0	1	0	0	0	0	0	0	0	1	0	0	652015079878078464	68.7608333333	0.0	10.0	6.23458333333	0.679166666667	0.0516666666667
250	#SB198 will depart on time.	3	8	10	error	'198'	0	0	0	2015-10-08 06:55:34	198	652014454775803904	156652272089278230528	1	0	0	0	0	0	0	0	0	0	1	0	0	652014454775803904	68.7608333333	0.0	10.0	6.23458333333	0.679166666667	0.0516666666667
251	Passengers from #NB197 will be offloaded at Burlingame and picked up by 199.  Incident train will be taken out of service.	3	8	10	error	'197'	0	0	1	2015-10-08 06:46:40	197	652012213155160064	152652251191867478017	1	1	0	0	0	0	0	0	0	0	0	1	0	652012213155160064	68.7608333333	0.0	10.0	6.23458333333	0.679166666667	0.0516666666667
252	#NB197 is experiencing major mechanical issues due to the vehicle strike.  Mechanics attempting to get train moving.	3	8	10	error	'197'	0	0	1	2015-10-08 06:33:34	197	652008918722285569	135652162926875246593	0	0	0	0	0	0	0	0	0	0	0	0	0	652008918722285569	68.7608333333	0.0	10.0	6.23458333333	0.679166666667	0.0516666666667
253	Transit Police have released #NB197 final preparations are being made to move the train.	3	8	10	error	'197'	0	0	1	2015-10-08 06:23:05	197	652006281885040640	199652016077006737408	0	0	0	0	0	0	0	0	0	0	0	0	0	652006281885040640	68.7608333333	0.0	10.0	6.23458333333	0.679166666667	0.0516666666667
254	#SB196 is delayed 10 minutes as we wait for the Southbound tracks to be cleared of the vehicle.	3	8	10	error	'196'	0	0	0	2015-10-08 06:19:15	196	652005313453801472	197652015079878078464	1	0	0	0	1	0	0	0	0	0	0	0	0	652005313453801472	68.7608333333	0.0	10.0	6.23458333333	0.679166666667	0.0516666666667
255	Both tracks are blocked due to vehicle incident.  #NB197 is blocking the Northbound track.  The vehicle wreckage is blocking Southbound.	3	8	10	error	'197'	0	0	1	2015-10-08 06:12:18	197	652003565947367424	198652014454775803904	0	0	0	0	0	0	0	0	0	0	0	0	0	652003565947367424	68.7608333333	0.0	10.0	6.23458333333	0.679166666667	0.0516666666667
256	#NB197 struck a vehicle at Bayswater Ave. No injuries reported.	3	8	10	error	'197'	0	0	1	2015-10-08 05:45:14	197	651996755311988736	197652012213155160064	0	0	0	0	0	0	0	0	0	0	0	0	0	651996755311988736	68.7608333333	0.0	10.0	6.23458333333	0.679166666667	0.0516666666667
257	RT @WittedUseless: Happy birthday Conductor Steve!! #SB262 @Caltrain_News	2	7	10	error	'262'	0	1	0	2015-10-07 23:34:15	262	651903395188604928	197652008918722285569	1	0	0	0	0	0	0	0	1	0	1	0	0	651903395188604928	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
258	#NB155 on the move -11 mins late due to medical incident at HIL. #Caltrain	2	7	10	error	'155'	0	0	1	2015-10-07 22:24:51	155	651885926721818624	197652006281885040640	-	0	0	0	0	0	0	0	0	0	0	0	0	651885926721818624	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
259	#NB151 is -10 mins late into SM due to heavy ridership. #Caltrain	2	7	10	error	'151'	0	0	1	2015-10-07 21:15:29	151	651868473686028288	196652005313453801472	1	1	0	0	0	0	0	0	1	0	0	0	0	651868473686028288	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
260	#NB135 thru #NB155 will board on the southbound platforms at SMT and BUR due to Bridge project. #Caltrain	2	7	10	rush_evening	'135', '155'	0	0	1	2015-10-07 16:53:22	135	651802509825175553	197652003565947367424	1	0	0	0	0	0	0	0	1	0	0	0	0	651802509825175553	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
261	#NB135 thru #NB155 will board on the southbound platforms at SMT and BUR due to Bridge project. #Caltrain	2	7	10	rush_evening	'135', '155'	0	0	1	2015-10-07 16:53:22	135	651802509825175553	197652003565947367424	1	0	0	0	0	0	0	0	1	0	0	0	0	651802509825175553	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
262	#NB135 thru #NB155 will board on the southbound platforms at SMT and BUR due to Bridge project. #Caltrain	2	7	10	rush_evening	'135', '155'	0	0	1	2015-10-07 16:53:22	155	651802509825175553	197651996755311988736	1	0	0	0	0	0	0	0	1	0	0	0	0	651802509825175553	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
263	#NB135 thru #NB155 will board on the southbound platforms at SMT and BUR due to Bridge project. #Caltrain	2	7	10	rush_evening	'135', '155'	0	0	1	2015-10-07 16:53:22	155	651802509825175553	197651996755311988736	1	0	0	0	0	0	0	0	1	0	0	0	0	651802509825175553	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
264	"Two trains remain delayed as a result of the earlier trespasser incident. #SB190 is 40"" late and #NB193 is 28"" late #Caltrain"	2	7	10	error	'190', '193'	0	0	0	2015-10-07 04:27:32	190	651614812112220160	262651903395188604928	0	0	0	0	0	0	0	0	0	0	0	0	0	651614812112220160	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
265	"Two trains remain delayed as a result of the earlier trespasser incident. #SB190 is 40"" late and #NB193 is 28"" late #Caltrain"	2	7	10	error	'190', '193'	0	0	0	2015-10-07 04:27:32	190	651614812112220160	262651903395188604928	0	0	0	0	0	0	0	0	0	0	0	0	0	651614812112220160	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
266	"Two trains remain delayed as a result of the earlier trespasser incident. #SB190 is 40"" late and #NB193 is 28"" late #Caltrain"	2	7	10	error	'190', '193'	0	0	1	2015-10-07 04:27:32	193	651614812112220160	155651885926721818624	1	0	1	0	0	0	0	0	0	1	0	0	0	651614812112220160	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
267	"Two trains remain delayed as a result of the earlier trespasser incident. #SB190 is 40"" late and #NB193 is 28"" late #Caltrain"	2	7	10	error	'190', '193'	0	0	1	2015-10-07 04:27:32	193	651614812112220160	155651885926721818624	1	0	1	0	0	0	0	0	0	1	0	0	0	651614812112220160	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
268	Both tracks reopened. Trains operating in both directions. As of SB192 and SB195 we will resume normal sched.	2	7	10	error	'192', '195'	0	0	0	2015-10-07 03:59:07	192	651607663621464064	151651868473686028288	1	1	0	0	0	0	0	0	0	0	0	1	0	651607663621464064	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
269	Both tracks reopened. Trains operating in both directions. As of SB192 and SB195 we will resume normal sched.	2	7	10	error	'192', '195'	0	0	0	2015-10-07 03:59:07	192	651607663621464064	151651868473686028288	1	1	0	0	0	0	0	0	0	0	0	1	0	651607663621464064	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
270	Both tracks reopened. Trains operating in both directions. As of SB192 and SB195 we will resume normal sched.	2	7	10	error	'192', '195'	0	0	1	2015-10-07 03:59:07	195	651607663621464064	135651802509825175553	0	0	0	0	0	0	0	0	0	0	0	0	0	651607663621464064	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
271	Both tracks reopened. Trains operating in both directions. As of SB192 and SB195 we will resume normal sched.	2	7	10	error	'192', '195'	0	0	1	2015-10-07 03:59:07	195	651607663621464064	135651802509825175553	0	0	0	0	0	0	0	0	0	0	0	0	0	651607663621464064	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
272	NB191 still another 15 minutes out from Millbrae.	2	7	10	error	'191'	0	0	1	2015-10-07 03:45:01	191	651604113449324544	155651802509825175553	0	0	0	0	0	0	0	0	0	0	0	0	0	651604113449324544	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
273	#NB191 will be next Northbound train       through Buingame in about 15 minutes.	2	7	10	error	'191'	0	0	1	2015-10-07 03:29:49	191	651600289020051456	190651614812112220160	1	0	0	0	1	1	0	0	0	0	0	1	0	651600289020051456	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
274	#NB190 will come in on the Southbound track. Please board on the SB platform	2	7	10	error	'190', ''	0	0	0	2015-10-07 03:16:37	190	651596965776486406	193651614812112220160	1	0	0	1	0	1	0	0	0	0	0	1	0	651596965776486406	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
275	Passengers at Burlingame and San Mateo will board on the Northbound platform. #SB284	2	7	10	error	'284'	0	1	0	2015-10-07 03:08:57	284	651595035083849728	192651607663621464064	0	0	0	0	0	0	0	0	0	0	0	0	0	651595035083849728	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
276	#NB287 and #289 will be the first northbound trains through the affected area.	2	7	10	error	'287'	0	1	1	2015-10-07 03:04:16	287	651593856228560896	195651607663621464064	0	0	0	0	0	0	0	0	0	0	0	0	0	651593856228560896	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
277	We are cleared to operate on the northbound track. Single tracking will begin after #SB284 is moved.	2	7	10	error	'284'	0	1	0	2015-10-07 03:00:34	284	651592925302820865	191651604113449324544	1	0	1	0	0	0	0	0	0	0	0	0	0	651592925302820865	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
278	#SB284 is moving to Burlingame. 190 will pick up its passengers.	2	7	10	error	'284'	0	1	0	2015-10-07 02:59:48	284	651592734721990656	191651600289020051456	1	0	1	0	0	0	0	0	0	0	0	0	0	651592734721990656	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
279	"SB284 terminated, SB288 terminated @ MIL, NB287 10"" late, NB385 stopped @ Burlingame #Caltrain"	2	7	10	error	'284', '288', '287', '385'	0	1	0	2015-10-07 02:36:10	284	651586788620808192	190651596965776486406	0	0	0	0	0	0	0	0	0	0	0	0	0	651586788620808192	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
280	"SB284 terminated, SB288 terminated @ MIL, NB287 10"" late, NB385 stopped @ Burlingame #Caltrain"	2	7	10	error	'284', '288', '287', '385'	0	1	0	2015-10-07 02:36:10	284	651586788620808192	190651596965776486406	0	0	0	0	0	0	0	0	0	0	0	0	0	651586788620808192	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
281	"SB284 terminated, SB288 terminated @ MIL, NB287 10"" late, NB385 stopped @ Burlingame #Caltrain"	2	7	10	error	'284', '288', '287', '385'	0	1	0	2015-10-07 02:36:10	284	651586788620808192	190651596965776486406	0	0	0	0	0	0	0	0	0	0	0	0	0	651586788620808192	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
282	"SB284 terminated, SB288 terminated @ MIL, NB287 10"" late, NB385 stopped @ Burlingame #Caltrain"	2	7	10	error	'284', '288', '287', '385'	0	1	0	2015-10-07 02:36:10	284	651586788620808192	190651596965776486406	0	0	0	0	0	0	0	0	0	0	0	0	0	651586788620808192	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
283	"SB284 terminated, SB288 terminated @ MIL, NB287 10"" late, NB385 stopped @ Burlingame #Caltrain"	2	7	10	error	'284', '288', '287', '385'	0	1	0	2015-10-07 02:36:10	288	651586788620808192	284651595035083849728	0	0	0	0	0	0	0	0	0	0	0	0	0	651586788620808192	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
284	"SB284 terminated, SB288 terminated @ MIL, NB287 10"" late, NB385 stopped @ Burlingame #Caltrain"	2	7	10	error	'284', '288', '287', '385'	0	1	0	2015-10-07 02:36:10	288	651586788620808192	284651595035083849728	0	0	0	0	0	0	0	0	0	0	0	0	0	651586788620808192	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
285	"SB284 terminated, SB288 terminated @ MIL, NB287 10"" late, NB385 stopped @ Burlingame #Caltrain"	2	7	10	error	'284', '288', '287', '385'	0	1	0	2015-10-07 02:36:10	288	651586788620808192	284651595035083849728	0	0	0	0	0	0	0	0	0	0	0	0	0	651586788620808192	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
286	"SB284 terminated, SB288 terminated @ MIL, NB287 10"" late, NB385 stopped @ Burlingame #Caltrain"	2	7	10	error	'284', '288', '287', '385'	0	1	0	2015-10-07 02:36:10	288	651586788620808192	284651595035083849728	0	0	0	0	0	0	0	0	0	0	0	0	0	651586788620808192	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
287	"SB284 terminated, SB288 terminated @ MIL, NB287 10"" late, NB385 stopped @ Burlingame #Caltrain"	2	7	10	error	'284', '288', '287', '385'	0	1	1	2015-10-07 02:36:10	287	651586788620808192	287651593856228560896	0	0	0	0	0	0	0	0	0	0	0	0	0	651586788620808192	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
288	"SB284 terminated, SB288 terminated @ MIL, NB287 10"" late, NB385 stopped @ Burlingame #Caltrain"	2	7	10	error	'284', '288', '287', '385'	0	1	1	2015-10-07 02:36:10	287	651586788620808192	287651593856228560896	0	0	0	0	0	0	0	0	0	0	0	0	0	651586788620808192	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
289	"SB284 terminated, SB288 terminated @ MIL, NB287 10"" late, NB385 stopped @ Burlingame #Caltrain"	2	7	10	error	'284', '288', '287', '385'	0	1	1	2015-10-07 02:36:10	287	651586788620808192	287651593856228560896	0	0	0	0	0	0	0	0	0	0	0	0	0	651586788620808192	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
290	"SB284 terminated, SB288 terminated @ MIL, NB287 10"" late, NB385 stopped @ Burlingame #Caltrain"	2	7	10	error	'284', '288', '287', '385'	0	1	1	2015-10-07 02:36:10	287	651586788620808192	287651593856228560896	0	0	0	0	0	0	0	0	0	0	0	0	0	651586788620808192	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
291	"SB284 terminated, SB288 terminated @ MIL, NB287 10"" late, NB385 stopped @ Burlingame #Caltrain"	2	7	10	error	'284', '288', '287', '385'	1	0	1	2015-10-07 02:36:10	385	651586788620808192	284651592925302820865	1	0	0	0	0	0	0	0	0	0	0	0	0	651586788620808192	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
292	"SB284 terminated, SB288 terminated @ MIL, NB287 10"" late, NB385 stopped @ Burlingame #Caltrain"	2	7	10	error	'284', '288', '287', '385'	1	0	1	2015-10-07 02:36:10	385	651586788620808192	284651592925302820865	1	0	0	0	0	0	0	0	0	0	0	0	0	651586788620808192	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
293	"SB284 terminated, SB288 terminated @ MIL, NB287 10"" late, NB385 stopped @ Burlingame #Caltrain"	2	7	10	error	'284', '288', '287', '385'	1	0	1	2015-10-07 02:36:10	385	651586788620808192	284651592925302820865	1	0	0	0	0	0	0	0	0	0	0	0	0	651586788620808192	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
294	"SB284 terminated, SB288 terminated @ MIL, NB287 10"" late, NB385 stopped @ Burlingame #Caltrain"	2	7	10	error	'284', '288', '287', '385'	1	0	1	2015-10-07 02:36:10	385	651586788620808192	284651592925302820865	1	0	0	0	0	0	0	0	0	0	0	0	0	651586788620808192	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
295	Scene will not be cleared until coroner arrives. We have confirmed it is a fatality. #SB284	2	7	10	error	'284'	0	1	0	2015-10-07 02:33:25	284	651586095717617665	284651592734721990656	0	0	0	0	0	0	0	0	0	0	0	0	0	651586095717617665	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
296	#SB284 has been involved in a trespasser incident near the Broadway station in Burlingame. Trains in both directions will hold.	2	7	10	error	'284'	0	1	0	2015-10-07 02:08:58	284	651579941780193281	284651586788620808192	1	0	0	0	0	0	0	0	0	0	0	0	0	651579941780193281	65.7345833333	0.0	9.49166666667	5.95454545455	0.75125	0.1335
